,lat,lon,uid,aqi,station
50,43.126821,5.921605,6889,30,"Toulon Foch, PACA, France"
51,47.4685,-0.555933,4991,65,"Beaux Arts, Angers, Loire, France"
52,35.19541,118.853935,10352,149,"Weinan Monitoring Station, Yinan County (莒南县莒南监测站)"
53,35.694444,116.472778,10312,165,"Wenshang Wastewater Treatment Plant, Wenshang County (汶上县汶上污水厂)"
54,22.6411,110.1675,7197,147,"City Monitoring Station, Yulin (玉林市监测站)"
55,29.8272,106.379,1345,89,"Jinyun Mountain, Chongqing (重庆缙云山)"
56,63.09515,21.61832,4970,4,"Vaasan keskusta, Vaasa, Finland"
57,48.21911,16.349818,14537,25,"Allgemeines Krankenhaus, Ostringweg (zwischen Gebäuden BT25), Austria"
58,30.9431,118.7175,7136,102,"BDA Station, Xuancheng (宣城开发区子站)"
59,34.3672,107.1906,3425,172,"Sanlu Hospital, Baoji (宝鸡三陆医院)"
60,31.945829,35.925922,11415,44,"Greater Amman Municipality, Amman, Jordan (اﻣﺎﻧﺔ ﻋﻤﺎن اﻟﻜﺒﺮى)"
61,42.0044,20.9681,8102,124,"Tetovo, Macedonia (Тетово)"
62,60.99934,24.45538,4959,5,"Niittykatu, Hämeenlinna, Finland"
63,40.18565,29.08049,8144,149,"Bursa Beyazit Cad., Turkey"
64,51.79972222,16.3175,6557,69,"Wschowa, Poland"
65,51.653729,4.515271,5281,30,"Zwingelspaansedijk, Fijnaart"
66,22.0225,100.8017,7222,91,"Jinghong Jiangbei, Xishuangbanna (西双版纳州景洪市江北)"
67,24.0573,120.6972,12585,82,"Central/TaiChung City/Wufeng, Taiwan"
68,32.376111,119.388611,860,174,"Hanjiang Monitoring Station, Yangzhou (扬州邗江监测站)"
69,38.5036,106.1358,1412,97,"College Road, Yinchuan (银川学院路)"
70,23.10844,77.511428,11275,183,"Sector-D Industrial Area, Mandideep, India"
71,43.298378997955,-2.9871329998277,6730,68,"Baracaldo, Barakaldo, País Vasco, Spain"
72,52.247064000036,-7.1516249996007,13366,-,"Brownes Road, Waterford, Ireland"
73,39.833789999472,3.1443,8279,-,"alcudia i, Baleares, Spain"
74,21.069974,106.556375,13445,-,"Quảng Ninh/Nhuệ Hổ - Đông Triều, Vietnam"
75,33.975,116.8008,7103,162,"Monitoring station, Huaibei (淮北监测站)"
76,37.738,115.643,692,160,"Environmental Monitoring Station, Hengshui (衡水市环境监测站)"
77,30.556527,49.188569,10663,135,"Mahshahr, Khouzestan, Iran (ماهشهر خوزستان)"
78,44.766649,20.61098,14561,125,"Beograd Vinča, Serbia"
79,27.11,114.9739,7790,137,"shì sēnlín gōngyè jú, Ji'an (吉安市森林工业局)"
80,35.284167,115.109444,10429,161,"Dongming Kangning Senior Welfare Center, Dongming County (东明县东明康宁老年福利中心)"
81,48.8303,2.26972,6937,12,"Paris Stade Lenglen, Paris"
82,50.876179,6.873818,6095,26,"Hürth, Germany"
83,28.845833,108.761388,9253,76,"táohuāyuán zhōng lù, Chongqing (重庆桃花源中路)"
84,37.260155614743,-6.9254631236853,8470,54,"Los Rosales, Huelva, Spain"
85,50.285956,19.184399,6543,9,"Sosnowiec, ul. Lubelska 51, Poland"
86,45.535835536905,6.471112963836,3040,28,"La Lechere, France"
87,45.922590754029,6.869920034221,3059,31,"Chamonix, France"
88,22.523108,120.561175,1644,65,"Chaozhou, Taiwan (潮州)"
89,31.148344,121.125969,10216,99,"Qingpu Xiayang, Shanghai (青浦夏阳)"
90,36.68722222,116.9886111,505,-,"Chemical factory, Jinan (济南化工厂)"
91,40.6789,122.1658,3500,152,"Xi pàotái, Yingkou (营口西炮台)"
92,30.269444,78.044167,14698,66,"Doon University, Dehradun, India"
93,51.523543,7.483562,6078,-,"Dortmund Brackeler Straße, Germany"
94,51.527901,7.084555,6091,10,"Gelsenkirchen Kurt-Schumacher-Straße, Germany"
95,51.451176,7.030534,6089,-,"Essen-Ost Steeler Straße, Germany"
96,40.38472222,-3.718611111,10529,-,"Fernandez Ladreda, Madrid, Spain"
97,19.521134,109.580811,5192,74,Danzhou (儋州)
98,23.530838,112.880875,14279,112,"三水南山,  (佛山市三水南山)"
99,40.939552,0.831337,6687,19,"Vandellòs (Barranc del Terme), Catalunya, Spain"
100,49.546551,21.851008,9577,51,"Rymanów-Zdrój, Poland"
101,54.031129,19.03278,6568,22,"Malbork, Poland"
102,28.1178,112.9844,1329,87,"Tianxin District EPB, Changsha (长沙天心区环保局)"
103,28.96869952,48.15145703,13586,23,"Ali-Subah Al-Salem 2, Kuwait"
104,43.23035205,0.062463284,3837,75,"Tarbes J. Dupuy, France"
105,43.5753233,-5.9584944,9332,119,"Salinas, Asturias, Spain"
106,49.2144883,18.7691377,3143,9,"Obezna, Zilina, Slovakia"
107,40.384961,-3.718727,12717,53,"Plaza Elíptica, Madrid, Spain"
108,36.861,114.51,4653,159,"Shahe Propaganda and Culture Center, Xingtai (邢台市沙河宣传文化中心)"
109,31.5072,104.7283,3601,139,"No.3 water company, Mianyang (绵阳三水厂)"
110,41.9071831,12.4466876,9348,46,"Cipro, Roma, Lazio, Italy"
111,31.56193,34.56336,11712,89,"Cedar, southern coastal plain, Israel (ישראל,ארז, מישור החוף הדרומי)"
112,39.967738886676,32.795669728836,4096,6,"Ankara (Demetevler), Turkey"
113,47.68259,13.09995,14551,16,"Kreisverkehr Hagerkreuzung, S-Seite, Austria"
114,29.268836,117.17842,7876,142,Jingdezhen (景德镇)
115,36.478889,119.222778,10295,172,"Anqiu Qingyun Lake Community, Anqiu City (安丘市安丘青云湖小区)"
116,26.5689,106.6971,1369,152,"City EPA station, Guiyang (贵阳市环保站)"
117,29.997916,108.129861,9250,129,"Wanshou Avenue, Chongqing (重庆万寿大道)"
118,28.660647222222,59.021669444444,10648,51,"Rigan, rigan, Kerman, Iran (ریگان شهرستان ریگان كرمان)"
119,43.479819788084,-1.489157377049,5062,26,"Saint Crouts, Bayonne, Aquitaine, France"
120,50.411463,-4.227678,3209,59,"Saltash Callington Road, United Kingdom"
121,23.353299,116.681838,1541,59,Shantou (汕头)
122,29.389,106.513,1359,161,"Yuxin Street, Chongqing (重庆鱼新街)"
123,35.441912,51.570446,12660,145,"Gharchak, Tehran, Iran (قرچک تهران)"
124,60.395929,5.312674,12709,33,"Klosterhaugen, Bergen, Norway"
125,47.2473,-1.93652,4999,55,"Frossay, la Basse-Loire, Loire, France"
126,31.321907,75.578914,11299,147,"Civil Line, Jalandhar, India"
127,39.973704,32.823266,14797,25,"Etlik, Turkey"
128,59.447293,24.715126,9461,23,"Rahu, Estonia"
129,37.60240665,121.1421659,564,87,"BDA zone B, Yantai (烟台开发区B 区)"
130,37.88305556,118.5163889,553,169,"Hekou  district, Dongying (东营河口区)"
131,38.863,115.493,673,255,"Natatorium, Baoding (保定市游泳馆)"
132,38.817,106.3394,4439,134,"Shahu Tourism Zone, Shizuishan (石嘴山沙湖旅游区)"
133,38.5339,102.1725,3849,80,"Xinchuan Court, Jinchang (金昌新川苑)"
134,45.917053910731,6.13566407044,3057,26,"Annecy Novel, France"
135,55.974594,-3.161455,5986,7,"Edinburgh Salamander St, United Kingdom"
136,55.87603,-4.318754,5997,13,"Glasgow Broomhill, United Kingdom"
137,47.6494802,23.546629,4181,38,"Bdul Bucuresti, Baia Mare, Romania"
138,38.748611111111,-9.1488888888889,8379,-,"Entrecampos, Lisboa, Portugal"
139,21.1232473,106.2883295,12958,116,"Bắc Ninh/Phong Cốc, Vietnam"
140,22.8561,108.316,1333,152,"Běihú, Nanning (南宁北湖)"
141,24.6967,108.1009,7205,158,"shì jí kòng zhōngxīn, Hechi (河池市疾控中心)"
142,27.7314,112.0194,7834,152,"City committee communist party school, Loudi (娄底市委党校)"
143,43.80318072,1.595487893,3839,82,"Bessières, France"
144,41.156056,27.811111,11838,127,"Tekirdag Corlu, Turkey"
145,39.570079999472,2.65583,8275,-,"foners, Baleares, Spain"
146,43.519697,-8.150189,14191,53,"Xubia, Galicia, Spain"
147,22.695981,114.321186,14456,73,"宝龙子站, Shenzhen (龙岗区 宝龙街道)"
148,35.067243,112.601919,5825,162,"xīn xíngzhèngqū, Jiyuan (济源新行政区)"
149,22.694085,112.234114,14334,152,"新兴南外,  (云浮市新兴南外)"
150,30.94553,35.3884,9982,77,"Proper square Judea, Israel (ישראל,נאות הכיכר, איזור יהודה)"
151,37.16903524243,37.542481608689,13926,85,"Gaziantep Atapark Yaygınlaştırma, Turkey"
152,54.43951,-7.900328,6033,31,"Lough Navar, United Kingdom"
153,28.6064,115.9083,9884,139,"机电学校, Nanchang (南昌机电学校)"
154,39.269,115.814,5642,224,"Dingxing County Government, Baoding (保定市定兴县政府)"
155,39.954592,116.468117,1451,224,Beijing (北京)
156,52.111621,5.708419,4562,31,"Riemterdijk, Wekerom"
157,61.48226,21.81329,10005,16,"Paanakedonkatu, Pori, Finland"
158,23.1771,120.4921,12594,70,"Yun-Chia-Nan/Tainan City/Nanxi, Taiwan"
159,32.131944,119.430278,879,158,"Dantu Monitoring Station , Zhenjiang (镇江丹徒区监测站)"
160,24.952822,84.002396,13696,97,"Dada Peer, Sasaram, India"
161,27.9153,113.0048,1429,107,"Zhāoshān, Xiangtan (湘潭昭山)"
162,31.62,74.876512,11321,124,"Golden Temple, Amritsar, India"
163,32.69387,52.120735,10658,64,"Sejzi, Isfahan, Iran (سگزی سجزی اصفهان)"
164,40.66142,14.80449,10919,-,"Parco Mercatello, Salerno, Campania, Italy"
165,63.072,27.66117,9998,15,"Sorakuja, Siilinjärvi, Finland"
166,48.886372969932,6.0936666718232,6382,51,"Atton, Vallée de la Moselle, France"
167,23.293333,116.181666,14316,82,"普宁城东,  (揭阳市普宁城东)"
168,22.562629699707,88.363037109375,7021,207,"Kolkata US Consulate, India (कोलकाता अमेरिकी वाणिज्य दूतावास)"
169,40.459779705892,39.480456160418,4123,15,"Gumushane, Turkey"
170,43.856667,18.398205,10557,76,"Sarajevo US Embassy, Bosnia Herzegovina"
171,51.361944444444,9.2719444444444,10871,29,"Zierenberg, Germany"
172,38.374,114.691,9664,309,"Xinle Experimental School, Shijiazhuang (石家庄市新乐实验学校)"
173,44.444047,20.696033,14784,100,"Beograd Mladenovac, Serbia"
174,43.0819,-1.9127,11569,-,"Leitza, Navarra, Spain"
175,41.724462848366,27.214500059495,4153,78,"Kirklareli, Turkey"
176,55.6750137,12.5693995,3317,26,"H.C.Andersens Boulevard, Copenhagen, Denmark"
177,52.663114,-8.540401,14657,12,"Castletroy, Limerick, Ireland"
178,24.179832,120.606596,12911,53,"Central/Taipower Dungda, Taiwan"
179,29.53,106.49,9208,152,"xiē táizi, Chongqing (重庆歇台子)"
180,29.6475,91.0874,1386,38,"District Monitoring Station, Lhasa (拉萨区监测站)"
181,28.3419248,77.319699,12434,117,"Nathu Colony, Ballabgarh, India"
182,30.346085,48.297848,10599,155,"Abadan, Khouzestan, Iran (آبادان خوزستان)"
183,46.827732,12.765622,6629,19,"Amlacher Kreuzung, Austria"
184,21.613355,110.296686,14321,114,"廉江新兴,  (湛江市廉江新兴)"
185,22.586941,113.94944,14427,69,"西丽子站, Shenzhen (南山区 西丽街道)"
186,56.04636111,93.13659167,12542,64,"Berezovka, Krasnoyarsk, Russia (Красноярск-Березовка)"
187,32.81188,34.99718,10734,79,"Hadar - The Caravan House - Haifa and Krayot, Israel (ישראל,הדר-בית הקרונות, חיפה וקריות)"
188,45.159472222222,17.9951,5162,56,"Slavonski Brod-1, Croatia"
189,35.72706423,50.99735278,10581,87,"Fardis, Alborz, Iran (فردیس البرز)"
190,51.52105,-0.213492,3194,44,"London N. Kensington, United Kingdom"
191,21.020424,105.806926,13685,-,"Hà Nội/Láng Thượng, Đống Đa - KTTV - Trạm cảm biến, Vietnam"
192,22.7422,114.5317,815,85,"Daya bay management committee, Huizhou (惠州大亚湾管委会)"
193,32.008986,112.122415,3655,142,Xiangyang (襄阳)
194,33.0706,107.0154,7848,159,"City Monitoring Station, Hanzhong (汉中市监测站)"
195,35.70227,51.35094,7723,98,"Sharif University, Tehran (شریف- منطقه 2 تهران)"
196,49.446,7.7673,6133,30,"Kaiserslautern-Rathausplatz, Germany"
197,48.295,4.0503388888889,6811,-,"Sainte-Savine, Troyes, Champagne Ardenne, France"
198,51.60308,4.781016,4569,30,"Bastenakenstraat, Breda"
199,24.740644,121.088903,1608,42,"Zhudong, Taiwan (竹東)"
200,23.644268,115.195303,14300,91,"紫金紫城,  (河源市紫金紫城)"
201,32.215,119.491389,878,153,"Vocational Education Center , Zhenjiang (镇江职教中心)"
202,36.090925,120.47547,10230,61,"Laoshan District Central, Laoshan District (崂山区崂山区中部)"
203,24.090873200699,52.754769983379,3780,54,"Ruwais, UAE"
204,41.466796,41.49073,8752,14,"Hopa, Turkey"
205,40.603542,31.259354,13918,148,"Abant, Turkey"
206,45.162232917637,5.73567122388,3068,114,"Grenoble Les Frenes, France"
207,49.6286656,8.3647919,6138,34,"Worms-Hagenstraße, Germany"
208,46.5327419,11.2121567,9375,32,"Plaza Adriano, Bolzano Alto Adige, Italy"
209,47.619788,6.15428,6390,-,"Vesoul, France"
210,51.30452079258,4.2348327535676,12838,24,"Doel (engelsesteenweg), Belgium"
211,36.257319,120.45776,10233,63,"Southern part of Chengyang District, Chengyang District (城阳区城阳区南部)"
212,41.99249998,21.42361109,8103,35,"Centar, Skopje, Macedonia (Центар)"
213,43.694341,7.286161,14083,39,"Nice Port Quai du Commerce, PACA, France"
214,64.99473,25.47926,13863,36,"Nokela, Oulu, Finland"
215,50.836389,19.130111,6536,30,"Częstochowa, ul. Baczyńskiego 2, Poland"
216,50.081483,14.442692,2706,28,"Pha2-Riegrovy sady, Prague, Czech Republic"
217,55.9425,-3.281111,9580,12,"Edinburgh St John's Road, United Kingdom"
218,22.497919,113.528044,14283,59,"中山南朗,  (中山市中山南朗)"
219,35.19541,118.625885,10345,183,"Surabaya monitoring station, Yishui County (沂水县沂水监测站)"
220,22.410802,73.097923,12823,-,"GIDC, Nandesari, India"
221,37.9432869,23.64751053,12529,27,"Pireaus-1, Greece"
222,44.527432,11.982355,11450,68,"Ballirana, Emilia Romagna, Italy"
223,40.593329999469,-3.50306,8252,-,"algete, Madrid, Spain"
224,56.07383,-3.44862,5993,23,"Fife Dunfermline, United Kingdom"
225,30.202777777778,115.07666666667,5394,154,"Chenjiawan , Huangshi, Hubei (黄石陈家湾)"
226,29.552106,103.765568,5713,154,Leshan (乐山)
227,41.3672,69.2725,11219,68,"Tashkent US Embassy, Uzbekistan"
228,50.606944,12.213889,10886,27,"Brockau, Germany"
229,48.9251,2.35654,3098,37,"Autoroute A1 - Saint-denis, Paris"
230,40.6511,122.215,5223,127,"jinghu west street, Yingkou , Yingkou (营口镜湖西路)"
231,44.229397,12.08916,11830,61,"Hera, Emilia Romagna, Italy"
232,47.7984956,22.878808,6873,15,"Str. Ioan Slavici, Satu Mare, Romania"
233,36.185620797233,-5.4889301648959,8443,27,"Colegio Los Barrios, Los Barrios, Spain"
234,44.9213206,26.0323669,4186,-,"Bdul Bucuresti, Ploieşti, Romania"
235,37.219251089628,-6.8885773733368,8476,54,"Palos, Palos De La Frontera, Spain"
236,51.474954,-0.039641,7956,82,"Lewisham - New Cross, United Kingdom"
237,24.747917,121.746394,1649,38,"Yilan, Taiwan (宜蘭)"
238,43.768,87.6046,1414,344,"Toll office, Wulumuqi (乌鲁木齐收费所)"
239,35.2997232,47.0073381,10611,106,"Sanandaj - Office, Sanandaj, Kordestan, Iran (سنندج - اداره سنندج كردستان)"
240,32.07553,34.82073,2982,23,"Dan, White Hand, Israel (ישראל,יד לבנים, גוש דן)"
241,40.70417,29.88448,8169,100,"Kocaeli Yenikoy, Turkey"
242,50.698043888889,14.537345,2757,32,"Ceska Lipa, Liberecky, Czech Republic"
243,49.442476660124,1.0936962257792,4590,55,"Palais De Justice, Rouen, France"
244,51.489398,-0.310081,11766,-,"Hounslow Brentford, United Kingdom"
245,52.272257,-0.916605,10099,30,"Northampton Spring Park, United Kingdom"
246,22.144812,113.352517,14273,61,"金湾红旗,  (珠海市金湾红旗)"
247,22.7906,108.439,1336,-,"Xianhu, Nanning (南宁仙葫)"
248,49.668113611111,18.677799166667,2810,30,"Trinec-Kosmos, Moravskoslezsky, Czech Republic"
249,51.086225,17.012689,8129,43,"Wrocław - Wiśniowa, Poland"
250,41.657648,-0.897883,11995,30,"Avda de Soria, Zaragoza, Spain"
251,35.1520595,33.3476924,2937,73,"Nicosia Traffic, Cyprus (Λευκωσία - Κυκλοφοριακός Σταθμός)"
252,47.069443,15.404388,2916,20,"Gaswerkstrasse 13, Bez. Eggenberg, Austria"
253,52.349444444444,13.424166666667,6179,29,"Blankenfelde-Mahlow, Germany"
254,23.1171,113.1277,14394,78,"大沥,  (佛山市大沥)"
255,24.064879,114.232013,14239,80,"新丰丰城,  (韶关市新丰丰城)"
256,27.6442,113.8686,7777,102,"City EPA, Pingxiang (萍乡市环保局)"
257,35.6504861,51.0709833,11244,99,"Shahryar, Tehran, Iran (شهریار تهران)"
258,41.175320081033,41.818852017204,4116,14,"Artvin, Turkey"
259,31.0325454,76.5623046,11310,98,"Ratanpura, Rupnagar, India"
260,44.792419,10.330985,9392,72,"Cittadella, Emilia Romagna, Italy"
261,43.57570439,1.418072093,3836,77,"Toulouse Jacquier, France"
262,22.7925,115.3622,4272,78,"Xincheng Middle School, Shanwei (汕尾新城中学)"
263,30.857285,121.567409,10220,70,"Fengxian Bay, Shanghai (奉贤海湾)"
264,37.631667,117.595556,10406,158,"Yangxin Environmental Protection Bureau, Yangxin County (阳信县阳信环保局)"
265,30.6891,104.0026,10444,144,"Jinbo Road, Chengdu (成都金博路)"
266,35.1147,111.0414,3534,169,"Airport new district, Yuncheng (运城空港新区)"
267,47.800575,3.576189,11946,-,"Auxerre, France"
268,52.1533469,10.4494285,6211,25,"Salzgitter-drütte, Germany"
269,36.508925815507,-4.8646305336459,8490,48,"Marbella Arco, Marbella, Spain"
270,23.681764,113.056031,3514,117,Qingyuan (清远)
271,40.766845,30.393857,4156,154,"Sakarya, Turkey"
272,41.39216,2.0098023,6679,1,"Sant Vicenç dels Horts, Catalunya, Spain"
273,61.5,23.766667,5719,21,Tampere
274,50.789646111111,15.319683055556,2761,32,"Sous, Liberecky, Czech Republic"
275,56.11472,-3.932178,6024,12,"Stirling Craig's Roundabout, United Kingdom"
276,24.256586,120.741711,1613,61,"Fengyuan, Taiwan (豐原)"
277,36.54861111,116.7651667,510,156,"Changqing District Communist Party School, Jinan (济南长清区委党校)"
278,50.322761111111,3.3959305920229,6267,26,"Denain, Nord-Pas-de-Calais, France"
279,52.359714,4.866208,2670,31,"Vondelpark, Amsterdam"
280,55.983925,-3.455939,6027,33,"West Lothian Newton, United Kingdom"
281,24.58434363,80.8549414,11287,80,"Bandhavgar Colony, Satna, India"
282,43.321991947325,-1.9606506183387,6724,61,"Ategorrieta, San Sebastián, Donostia, País Vasco, Spain"
283,55.836203,-4.508783,9583,8,"Renfrewshire Johnston, United Kingdom"
284,25.033043,121.306295,13049,46,"North/CPC Taoyuan Refinery F3, Taiwan"
285,37.706111,118.114444,10402,173,"Zhanhua Environmental Protection Bureau, Zhanhua District (沾化区沾化环保局)"
286,32.395,111.04194444444,5398,91,"Wudang Mountain , Shiyan, Hubei (十堰武当山)"
287,39.983787,32.57651,13911,61,"Törekent, Turkey"
288,50.732817,16.64805,8126,5,"Dzierżoniów - Piłsudskiego, Poland"
289,48.72111111,15.94222222,2817,17,"Am Öhlberg, Austria"
290,51.8006069,9.6900658,6225,30,"Solling-süd, Germany"
291,32.7639,116.8028,7098,155,"Panji District Government, Huainan (淮南潘集区政府)"
292,34.01289,113.832446,5798,154,"Monitoring station, Xuchang (许昌监测站)"
293,35.4883,112.8564,3518,144,"City EPA, Jincheng (晋城市环保局)"
294,29.55,106.6,9207,157,"Huang Jue Pass, Chongqing (重庆黄桷垭)"
295,32.629484,51.6357453,10620,66,"Roudaki, Isfahan, Iran (رودکی اصفهان)"
296,31.7618,116.478,7126,99,"West Anhui University, Lu'an (六安皖西学院)"
297,41.4698,2.1842334,6674,30,"Montcada i Reixac (Can Sant Joan), Catalunya, Spain"
298,36.81972222,118.3091667,533,169,"Linzi Putian Park, Zibo (淄博临淄莆田园)"
299,37.720278,117.206389,10375,152,"Leling Second Middle School, Leling City (乐陵市乐陵第二中学)"
300,38.8516,105.724,7317,65,"EPA New Building, Alxa Meng (阿拉善盟环保局新楼)"
301,27.9495,57.7085,13893,42,"kahnouj, Kerman, Iran (کهنوج کرمان كرمان)"
302,34.3708,107.1586,4415,157,"Miaogou Village, Baoji (宝鸡庙沟村)"
303,44.2089266,17.8917396,9270,52,"Zenica Brist, Bosnia Herzegovina"
304,63.83764,23.1316,4952,4,"Keskusta, Pitkänsillankatu, Kokkola, Finland"
305,50.711706095936,5.1031586099577,6995,25,"Walshoutem, Belgium"
306,43.453584,5.466672,6899,65,"Gardanne, PACA, France"
307,40.824418,114.887543,1460,127,Zhangjiakou (张家口)
308,32.557751,35.845016,11417,143,"Al Barha Street, Irbid, Jordan (ﺷﺎرع اﻟﺒﺎرﺣﺔ/ارﺑﺪ)"
309,37.001458802295,35.312500745091,4044,82,"Adana (Valilik), Turkey"
310,42.78137,18.942683,12632,57,"Nikšić, Montenegro"
311,42.5660721,12.962445,9340,34,"Leonessa, Rieti, Lazio, Italy"
312,30.274085,120.15507,1439,155,Hangzhou (杭州)
313,23.163798,72.677768,13732,166,"GIFT City, Gandhinagar, India"
314,45.134305555556,14.167166666667,5163,20,"Klavar, Croatia"
315,50.43352222,16.65361389,8133,53,"Kłodzko - Szkolna, Poland"
316,53.43216944,14.5539,6799,29,"Szczecin ul. Piłsudskiego, Poland"
317,53.819972,-1.576361,3185,26,"Leeds Headingley Kerbside, United Kingdom"
318,22.78084,115.04496,14472,72,"小漠子站, Shenzhen (深汕合作区 小漠镇)"
319,23.2315,113.3655,14496,149,"天河凤凰山, Guangzhou (广州天河凤凰山)"
320,39.084158,117.200983,1452,207,Tianjin (天津)
321,29.7125,106.617,1356,164,"Konggang, Chongqing (重庆空港)"
322,44.555193,6.073015,6878,50,"Gap Commanderie, PACA, France"
323,22.2800192,114.1853357,2570,80,"Causeway Bay, HongKong (銅鑼灣)"
324,34.276111,117.166944,851,158,"Yellow river new village , Xuzhou (徐州黄河新村)"
325,46.037791,14.494001,14556,68,"LJ Vič, Slovenia"
326,25.105417,121.515389,1596,42,"Shilin, Taiwan (士林)"
327,37.097,114.482,665,171,"Dahuo fontain, Xingtai (邢台市达活泉)"
328,28.6245479,77.3577104,11865,157,"Sector - 62, Noida, India"
329,45.038806,3.886694,10066,33,"Le Puy Causans, Auvergne, France"
330,50.378216666666,3.0658639301929,6256,21,"Douai Theuriet, Nord-Pas-de-Calais, France"
331,60.99129,25.66579,4942,6,"Saimaankatu, Lahti, Finland"
332,48.51351,-2.74953,3150,23,"Balzac, St Brieuc, France"
333,51.520894546995,-0.724024666515,14602,20,"Windsor and Maidenhead - Frascati Way, United Kingdom"
334,23.088166666667,113.262175,14501,152,"荔福路沙园, Guangzhou (广州荔福路沙园)"
335,38.4542,27.23107,13950,59,"Bornova, Turkey"
336,41.114296050855,28.851938543811,14847,135,"Sultangazi 3, Turkey"
337,44.921606,10.326173,11824,78,"Lm-pr-paip, Emilia Romagna, Italy"
338,44.925448691458,1.8457342154165,11405,79,"Biars-sur-Cère, France"
339,41.119997,122.070714,3479,137,Panjin (盘锦)
340,35.680708,51.414368,14774,96,"District 12, Tehran (شهرداری مرکز منطقه 12 تهران)"
341,40.136940002413,26.40583261592,4140,68,"Canakkale, Turkey"
342,44.788646,20.444507,14571,62,"Beograd Topčiderska Zvezda, Serbia"
