,lat,lon,uid,aqi,station
63,31.65647,35.11681,2986,78,"Judea, Gush Etzion, Israel (ישראל,גוש עציון, איזור יהודה)"
64,60.4655,26.93893,4962,15,"Kirjastotalo, Kotka, Finland"
65,45.054420471,9.726859093,11820,63,"Ceno, Emilia Romagna, Italy"
66,22.5715,114.1014,14405,63,"泥岗,  (深圳市泥岗)"
67,28.7994,115.742,1310,102,"Martial Arts School, Nanchang (南昌武术学校)"
68,37.316667,117.163889,10251,158,"Shanghe District, Shanghe County (商河县商河城区)"
69,23.243639,72.68994,13731,155,"IIPHG Lekawada, Gandhinagar, India"
70,43.991499666667,15.058111111111,12664,54,"VELA STRAŽA (Dugi otok), Croatia"
71,50.081197,19.895358,8691,80,"Kraków, ul. Złoty Róg, Małopolska, Poland"
72,34.341568,108.940175,1569,142,Xian (西安)
73,32.310944,34.874947,9995,-,"Mobile Netanya - Mobile stations, Israel (ישראל,ניידת נתניה, תחנות ניידות)"
74,50.427502777777,2.8380194444441,11678,-,"Lens Varsovie, Nord-Pas-de-Calais, France"
75,51.48879,-0.441614,3191,38,"London Harlington, United Kingdom"
76,40.4167754,-3.7037902,5725,42,Madrid
77,26.076788,119.324574,946,74,"Ziyang, Fuzhou (福州紫阳)"
78,37.7983,120.8022,10277,174,"Penglai Shahe Bridge, Penglai City (蓬莱市蓬莱沙河桥)"
79,38.6016,105.9512,1408,53,"Helanshan Maliankou, Yinchuan (银川贺兰山马莲口)"
80,32.84673,59.224007,10615,42,"Birjand, Khorasan Jonoubi, Iran (بیرجند- اداره کل  بیرجند خراسان جنوبی)"
81,40.77101,30.0077,8164,72,"Kocaeli Alikahya, Turkey"
82,45.6491174,25.6041355,7646,38,"Str. Castanilor, Braşov, Romania"
83,36.907222,121.543889,10335,82,"Rushan University for the Aged, Rushan City (乳山市乳山老年大学)"
84,27.583,110.0394,7816,137,"City committee communist party school, Huaihua (怀化市委党校)"
85,30.9892,112.1969,6957,97,"duodao, Jingmen, Hubei (荆门掇刀)"
86,59.37613,28.179052,9453,27,"Narva, Estonia"
87,47.3768866,8.541694,5769,28,Zurich
88,41.805698,123.431475,1473,185,Shenyang (沈阳)
89,38.079304,46.288699,11232,62,"Namaz SQ, Tabriz, AZ-East, Iran (میدان نماز تبریز آذربایجان شرقی)"
90,41.9875,21.6525,8108,86,"Miladinovci, Macedonia (Миладиновци)"
91,49.10746305441,6.1226293442027,7750,11,"Scy-Chazelles, Metz-Ouest, France"
92,24.0573,120.6972,12585,78,"Central/TaiChung City/Wufeng, Taiwan"
93,36.68527778,117.0602778,506,158,"Provincial Seed Warehouse, Jinan (济南省种子仓库)"
94,44.141382,12.244744,9415,26,"Franchini-angeloni, Emilia Romagna, Italy"
95,48.261086,16.396954,4738,50,"Floridsdorf, Gerichtsgasse 1a (Prager Str. 65m), Austria"
96,49.9025,2.3045555555555,5175,-,"St Pierre Amiens, Picardie, France"
97,55.974594,-3.161455,5986,13,"Edinburgh Salamander St, United Kingdom"
98,20.521388,110.314666,14219,56,"徐闻海安,  (湛江市徐闻海安)"
99,22.699454,114.008017,14441,88,"大浪, Shenzhen (龙华区 大浪街道)"
100,39.331595,112.432825,3542,85,Shuozhou (朔州)
101,39.4365,75.9435,7241,78,"City Environmental Monitoring Station, Kashi (喀什地区市环境监测站)"
102,52.513606,13.418833,10039,30,"Mitte, Brückenstraße, Berlin, Germany"
103,48.172647505072,6.4528136436438,6384,56,"Epinal, Vallée de la Moyenne Moselle, France"
104,39.9131,116.6996,13337,97,"通州东关, Beijing"
105,40.769,114.903,674,68,"Century Compound, Zhangjiakou (张家口市世纪豪园)"
106,40.983802039251,37.878257093045,8743,52,"Ordu Stadyum, Turkey"
107,22.590807,114.262078,914,59,"Yantian, Shenzhen (盐田区 海山街道)"
108,38.079,116.57,9770,155,"pō tóu yī zhōng, Cangzhou (沧州市泊头一中)"
109,49.2261,119.7594,7303,65,"District Environmental Protection Bureau, Hulunbuir (呼伦贝尔区环保局)"
110,43.56158117,1.393260062,3833,92,"Toulouse Eisenhower, France"
111,27.9119,112.9074,1428,87,"HKUST, Xiangtan (湘潭科大)"
112,35.4934,112.835,3517,76,"Baiyun shopping mall, Jincheng (晋城白云商贸)"
113,32.78562,34.98535,2948,83,"Mansion, from Haifa, Israel (ישראל,אחוזה, חיפה וקריות)"
114,47.7399727,26.6603798,4168,29,"Bd Mihai Eminescu, Botoşani, Romania"
115,65.04338,25.4979,4917,24,"Pyykösjärvi, Oulu, Finland"
116,22.974167,114.009167,14270,104,"东莞常平,  (东莞市东莞常平)"
117,37.3675,117.9730556,633,162,"Bilin compond, Binzhou (滨州碧林小区)"
118,40.711052,120.836932,3478,186,Huludao (葫芦岛)
119,24.3304,109.4108,3451,153,"EPA Station, Liuzhou (柳州环保监测站)"
120,40.657449,109.840347,1471,68,Baotou (包头)
121,42.610335,23.032191,10568,-,"Pernik - Center, Bulgaria"
122,43.321522435863,-1.9001310498115,6720,85,"Lezo, País Vasco, Spain"
123,23.5353,116.3697,7037,70,"xīnxīng, Jieyang (揭阳新兴)"
124,28.6844,115.931,1312,82,"Provincial Station, Nanchang (南昌省站)"
125,41.7832349,123.4267266,496,170,Shenyang US Consulate (沈阳美国总领事馆)
126,30.4551,106.6388,7005,147,"guǎngdiàn huāyuán, Guangan (广安广电花园)"
127,43.158098,22.592406,14562,89,"Pirot, Serbia"
128,36.185620797233,-5.4889301648959,8443,-,"Colegio Los Barrios, Los Barrios, Spain"
129,22.532316,120.336613,13260,127,"Kao-ping/CPC Dalin A1, Taiwan"
130,22.786211,115.375279,4342,68,Shanwei (汕尾)
131,23.2264,113.2383,14489,114,"白云石井, Guangzhou (广州白云石井)"
132,39.4699,75.9771,7240,129,"wú bàn, Kashi (喀什地区吾办)"
133,49.299877,21.277276,13822,74,"Pod Vinbargom, Bardejov, Slovakia"
134,63.09515,21.61832,4970,6,"Vaasan keskusta, Vaasa, Finland"
135,35.3115522,46.9969291,11234,80,"Sanandaj - Azadi sq, Sanandaj, Kordestan, Iran (سنندج - میدان آزادی سنندج كردستان)"
136,48.9340188,21.91053,3126,134,"Nam. slobody, Humenne, Slovakia"
137,24.066,120.541519,1618,74,"Changhua, Taiwan (彰化)"
138,25.087762,113.760437,14254,80,"仁化丹霞,  (韶关市仁化丹霞)"
139,27.9647,116.385,7802,82,"yīxué fēnyuàn, Fuzhoushi (抚州医学分院)"
140,37.771,114.77,4626,180,"Zhao County Environmental Protection Bureau, Shijiazhuang (石家庄市赵县环保局)"
141,30.5706,104.079,1362,99,"Sanwayao, Chengdu (成都三瓦窑)"
142,39.3673,112.4279,3525,65,"No.2 middle school, Shuozhou (朔州市二中)"
143,48.7344444,19.1128073,3115,34,"Zelena, Banska Bystrica, Slovakia"
144,48.143612,16.959444,4729,50,"Parkplatz Bezirkskrankenhaus, Florianistraße, Austria"
145,50.585765833333,13.673418055556,2746,20,"Lom, Ustecky, Czech Republic"
146,57.144555,-2.106472,5967,4,"Aberdeen Union Street Roadside, United Kingdom"
147,21.152875,79.0517531,12444,158,"Opp GPO Civil Lines, Nagpur, India"
148,55.470162,-4.633681,6020,17,"South Ayrshire Ayr Harbour, United Kingdom"
149,37.52368316,121.3553673,557,152,"Lǔdōng Univertity, Yantai (烟台鲁东大学)"
150,35.612778,116.994722,10318,160,"Qufu North Gate, Qufu City (曲阜市曲阜北关)"
151,36.83805556,118.0447222,528,184,"Dongfeng Chemical factory, Zibo (淄博东风化工厂)"
152,37.121,114.667,5628,162,"Renxian Youth Cultural Activity Center, Xingtai (邢台市任县青少年文化活动中心)"
153,25.0119,102.749,14521,102,"官渡区博物馆, Kunming (昆明官渡区博物馆)"
154,30.7856,106.1064,3628,117,"Gaoping District Monitoring Station, Nanchong (南充高坪区监测站)"
155,19.858547,99.90148,9587,162,"Chiangrai - Gaia Station 07, Thailand"
156,22.755358,121.15045,1646,39,"Taitung, Taiwan (台東)"
157,41.615,120.3939,5199,51,"Agricultural Area, Chaoyang (朝阳农业园区)"
158,23.415,111.2353,7184,112,"CPPCC Building, Wuzhou (梧州龙圩)"
159,45.5828,84.8897,4433,151,"South Forestry Community, Karamay (克拉玛依南林小区)"
160,30.9431,118.7175,7136,74,"BDA Station, Xuancheng (宣城开发区子站)"
161,41.668,115.666,9685,39,"Wuyuan No. 1 Middle School, Zhangjiakou (张家口市沽源第一中学)"
162,40.6288,109.8654,3414,68,"Huilong logistics, Baotou (包头惠龙物流)"
163,20.9360711,85.1707021,11288,22,"Talcher Coalfields, Talcher, India"
164,47.4685,-0.555933,4991,68,"Beaux Arts, Angers, Loire, France"
165,37.889,116.537,9762,137,"Dongguang County Government, Cangzhou (沧州市东光县政府)"
166,37.672,114.392,4629,164,"Zanhuang County Government, Shijiazhuang (石家庄市赞皇县政府)"
167,41.9228,123.3783,1257,183,"Liaoning University, Shenyang (沈阳辽大)"
168,23.9011,106.6103,7199,147,"City Monitoring Station, Baise (百色市监测站)"
169,42.9559,89.1673,7230,155,"dìqū huánbǎo jú, Turpan (吐鲁番地区地区环保局)"
170,61.12986,21.4997,4968,5,"Hallikatu, Rauma, Finland"
171,35.104672,118.356448,1517,155,Linyi (临沂)
172,39.09812,117.15778,8317,129,"Binshui Xidao, Tianjin (天津宾水西道)"
173,48.14125,16.30127778,14538,57,"11, KG Erlaa), Carlberger-Gasse 69 (Gst. Nr. 273, Austria"
174,63.419239,10.395945,2663,28,"Elgseter, Trondheim, Norway"
175,42.713419,-7.451081,14188,34,"Sur, Galicia, Spain"
176,51.5993,-0.068218,3179,-,"Haringey Roadside, United Kingdom"
177,53.246535,6.608937,6333,25,"Nijensteinheerd, Groningen"
178,36.13623197016,-5.4534233495581,8454,29,"Algeciras Eps, Algeciras, Spain"
179,25.0632,121.513311,1601,57,"Datong, Taiwan (大同)"
180,23.6706,116.6447,4283,119,"Archives Bureau, Chaozhou (潮州档案局)"
181,37.5493,118.5674,10263,164,"Minfeng Lake, Kenli District, Kenli District (垦利区垦利区民丰湖)"
182,35.531389,116.817222,10303,124,"Zhangzhou Normal South School, Yinzhou District (兖州区兖州师范南校)"
183,39.747295201654,37.013159745625,8748,50,"Sivas Istasyonkavsagi, Turkey"
184,48.302777777778,14.282777777778,8004,65,"Kapuzinerstraße B139, Parkplatz Klammstr., Austria"
185,53.04222,-3.002778,11651,26,"Wrexham, United Kingdom"
186,53.345053,-6.254344,14648,35,"Pearse Street, Dublin 2, Ireland"
187,22.575111,114.04378,14460,76,"梅林子站, Shenzhen (福田区 梅林街道)"
188,28.2403,117.0281,7781,66,"cái yuàn bīnguǎn, Yingtan (鹰潭财苑宾馆)"
189,32.814143,35.077715,9984,88,"K. Bialik-Ofarim - Haifa and Krayot, Israel (ישראל,ק.ביאליק-עופרים, חיפה וקריות)"
190,44.844451831007,20.669236779213,8764,27,"Pančevo Vojlovica, Serbia"
191,55.535478,37.57936,6803,17,"Melitopolskaya, Moscow, Moscow, Russia (Мелитопольская, Москва)"
192,52.832222222222,13.821944444444,9573,22,"Eberswalde, Breite Str., Germany"
193,46.652419,16.19628,13344,91,"MS Rakičan, Slovenia"
194,24.565269,120.8202,1611,61,"Miaoli, Taiwan (苗栗)"
195,34.853106,118.049933,10347,107,"Lanling Monitoring Station, Lanling County (兰陵县兰陵监测站)"
196,39.886,116.407,447,156,"Temple of Heaven, Dongcheng, Beijing (东城天坛)"
197,50.211700555556,15.814148888889,11221,51,"Hr.Kral.-Sukovy sady, Kralovehradecky, Czech Republic"
198,46.79828,1.6931,11941,76,"Sud, Châteauroux, France"
199,39.892222222222,-0.065,6634,-,"Burriana, Valencia, Spain"
200,62.388559644188,17.308889830124,10010,83,"Sundsvall Köpmangatan, Sweden"
201,41.640277777778,-0.86305555555556,11996,-,"Las Fuentes, Zaragoza, Spain"
202,23.1569,113.281,780,110,"LuHu, Guangzhou (广州麓湖)"
203,22.6069,113.104,803,99,"Běijiē, Jiangmen (江门北街)"
204,27.0658,114.9817,7789,89,"hóng shēng qìcái chǎng, Ji'an (吉安红声器材厂)"
205,38.488,115.578,5650,154,"Jixian County Government, Baoding (保定市蠡县县政府)"
206,45.479055555556,16.780666666667,5158,133,"Kutina-1, Croatia"
207,53.330425,6.276815,4567,27,"Hooge Zuidwal, Kollumerwaard"
208,25.033043,121.306295,13049,51,"North/CPC Taoyuan Refinery F3, Taiwan"
209,28.2642,117.0564,7780,87,"xīn jiāncè zhàn, Yingtan (鹰潭新监测站)"
210,39.641,118.185,652,161,"Commodities Bureau, Tangshan (唐山市物资局)"
211,31.936812,49.29924,12677,103,"edareHSE-sherkatNaftVaGaz-MasjedSoleyman, MasjedSoleyman, Khouzestan, Iran (خوزستان مسجد سلیمان اداره HSE-شرکت بهره برداری نفت و گاز مسجد سلیمان)"
212,52.619823,-1.127311,4905,34,"Leicester University, United Kingdom"
213,61.03879,28.17635,14671,6,"Ihalainen 2, Lappeenranta, Finland"
214,39.987,116.287,452,152,"Haidian Wanliu, Beijing (海淀万柳)"
215,44.636985,10.905724,9399,43,"Giardini, Emilia Romagna, Italy"
216,62.2382,25.74802,13307,22,"Hannikaisenkatu, Jyväskylä, Finland"
217,45.768323,3.156437,8610,135,"Beaulieu, Clermont, Auvergne, France"
218,52.28881,-1.533119,3182,20,"Leamington Spa, United Kingdom"
219,24.769519,113.586606,3488,102,"No.8 middle school, Shaoguan (韶关市八中)"
220,56.04636111,93.13659167,12542,36,"Berezovka, Krasnoyarsk, Russia (Красноярск-Березовка)"
221,30.719859,76.738637,13876,150,"Sector-53, Chandigarh, India"
222,39.747309999472,3.01488,8272,-,"sa pobla, Baleares, Spain"
223,51.93978333,15.51886111,6561,43,"Zielona Góra, Poland"
224,37.199764608762,-6.9202680109664,8475,18,"La Rabida, Palos De La Frontera, Spain"
225,51.30394,6.819887,6114,10,"Ratingen-Tiefenbroich, Germany"
226,51.520787459334,0.20546070569404,7947,52,"Havering - Rainham, United Kingdom"
227,28.9026,105.4436,3622,164,"Xiaoshishang Port, Luzhou (泸州小市上码头)"
228,31.8653,106.7417,10953,132,"圣泉水务公司, Bazhong (巴中圣泉水务公司)"
229,34.5101,109.5293,3457,162,"Agriculture Science Institute, Weinan (渭南农科所)"
230,32.78685,35.02026,2949,78,"N.. Shanan, from Haifa, Israel (ישראל,נ.שאנן, חיפה וקריות)"
231,61.05748,28.24585,7964,22,"Tirilä Pekkasenkatu, Lappeenranta, Finland"
232,60.24903,24.06947,13311,9,"Harjula, Lohja, Finland"
233,43.682562,-7.433673,14183,46,"Río Cobo, Galicia, Spain"
234,53.292096,-8.987049,14764,19,"Briarhill, Co. Galway, Ireland"
235,24.810403,113.597522,1538,89,Shaoguan (韶关)
236,27.7758,115.0586,5874,70,"Beigang, Xinyu (新余北岗)"
237,28.612498,77.237388,10111,91,"Major Dhyan Chand National Stadium, Delhi, Delhi, India"
238,35.72706423,50.99735278,10581,84,"Fardis, Alborz, Iran (فردیس البرز)"
239,36.914883,30.700425,4045,71,"Antalya, Turkey"
240,56.164011418455,15.58894080136,13991,18,"Karlskrona N Smedjegatan Ö Köpmansgatan, Sweden"
241,42.6310777,23.2376786,8087,17,"Kopitoto, Sofia, Bulgaria (Koпитото, Столична)"
242,45.288611111111,14.528333333333,5153,63,"Urinj, Croatia"
243,36.0449,119.4044,10292,160,"Zhucheng Technical School, Zhucheng (诸城市诸城技工学校)"
244,36.061255,103.834377,1575,93,Lanzhou (兰州)
245,51.442993,8.360797,6119,11,"Warstein, Germany"
246,63.84549728484,15.319730335478,10521,32,"Bredkälen, Sweden"
247,51.552476,-0.258089,7944,61,"Brent - Ikea, United Kingdom"
248,24.3289,116.1278,14409,93,"梅江月梅,  (梅州市梅江月梅)"
249,23.0381,113.7338,14354,129,"万江金泰,  (东莞市万江金泰)"
250,26.5495,106.6867,1376,132,"Taici Bridge, Guiyang (贵阳太慈桥)"
251,41.99249998,21.42361109,8103,47,"Centar, Skopje, Macedonia (Центар)"
252,55.584747,13.00623,7870,55,"Malmö Dalaplan, Sweden"
253,48.001516666677,7.8321194447411,6156,65,"Freiburg, Germany"
254,44.949193,4.890136,12679,83,"A7 Valence Est, France"
255,21.2003445,105.9485439,12964,118,"Bắc Ninh/UBND Yên Phong, Vietnam"
256,22.732692,114.024715,14425,81,"福城, Shenzhen (龙华区 福城街道)"
257,35.038775,117.182015,10261,97,"Tengzhou New Second Middle School, Tengzhou City (滕州市滕州新二中)"
258,38.863,115.493,673,180,"Natatorium, Baoding (保定市游泳馆)"
259,39.936,119.607,9695,185,"wénmíng lǐ, Qinhuangdao (秦皇岛市文明里)"
260,40.3118,116.6018,13332,76,"怀柔新城, Beijing"
261,21.8749,112.0125,14318,81,"阳东陶然,  (阳江市阳东陶然)"
262,24.6969,115.1909,14357,132,"四会威整,  (肇庆市四会威整)"
263,27.673762,85.417528,10493,146,"Birendra School, Bhaktapur, Nepal"
264,43.207978,23.557414,10561,-,"Vratsa - ZHP Gara, Bulgaria"
265,37.4266352,-7.5138979,10518,-,"Cerro, Alcoutim, Portugal"
266,46.143172222222,-0.39604166666671,5085,63,"Foret Chize Zoodyss., PoitouCharentes, France"
267,24.122698,120.478021,12605,87,"Central/Taipower Shianshi, Taiwan"
268,31.31617,121.217115,10207,144,"Jiading Fangtai, Shanghai (嘉定方泰)"
269,37.8564,113.5753,3472,50,"City center, Yangquan (阳泉市中心)"
270,39.608266,109.781327,3477,55,Eerduosi (鄂尔多斯)
271,50.301982777778,15.178302777778,8716,52,"Rozďalovice-Ruska, Stredocesky, Czech Republic"
272,49.016086666667,14.000444444444,2728,32,"Prachatice, Jihocesky, Czech Republic"
273,23.2315,113.3655,14496,139,"天河凤凰山, Guangzhou (广州天河凤凰山)"
274,43.545905555556,16.467836111111,5751,2,"Ams2 Sveti Kajo, Croatia"
275,45.574117,9.263808,9128,99,"Monza Machiavelli, Lombardia, Italy"
276,51.800658,4.708239,4573,17,"Bamendaweg, Dordrecht"
277,68.79222701,16.53742346,12701,9,"Seljestad Rv83, Harstad, Norway"
278,25.3167,110.4144,3584,117,"UESTC Yaoshan Campus, Guilin (桂林电子科大尧山校区)"
279,49.502609166667,18.538560833333,2793,29,"Bily Kriz, Moravskoslezsky, Czech Republic"
280,22.66444,114.22361,14421,80,"园山子站, Shenzhen (龙岗区 园山街道)"
281,39.718,116.404,459,129,"Huangcunzhen, Daxing, Beijing (大兴黄村镇)"
282,41.058212,0.43969983,14196,53,"Gandesa, Catalunya, Spain"
283,47.125833333333,13.808333333333,2894,20,"Parkplatz Untere Postgasse 2, Austria"
284,52.4764884,4.6273742,9066,18,"Staalstraat, Velsen"
285,52.47934,-8.157014,13408,32,"Tipperary Town, Ireland"
286,34.7538,113.6356,1320,153,"Henan Medical University, Zhengzhou (郑州河医大)"
287,44.3336,84.8983,4298,76,"Dushanzi District, Karamay (克拉玛依独山子区)"
288,36.1470389,45.4850694,11259,90,"Sardasht, AZ-West, Iran (سردشت آذربایجان غربی)"
289,52.2799112,8.0471788,6208,19,"Osnabrück(verkehrsstation), Germany"
290,42.8068121,-1.6457139,14179,-,"Pamplona-Felisa Munarriz, Navarra, Spain"
291,30.07544,103.848538,5714,78,Meishan (眉山)
292,42.6656601,23.2702013,8086,33,"Pavlovo, Sofia, Bulgaria (Павлово, Столична)"
293,35.897778,14.489444,6432,34,"Msida, Malta"
294,28.337349037096,-16.399915566095,6787,21,"La Hidalga-Arafo, Canarias, Spain"
295,54.353728,-6.654558,6028,-,"Armagh Lonsdale Road, United Kingdom"
296,27.65311,85.302252,10495,-,"Bhaisipati, KTM, Nepal"
297,32.657834,51.64649,10619,95,"kharazi, Isfahan, Iran (خرازی اصفهان)"
298,41.935665,2.2385683,10542,21,"Vic (Zona Universitària), Catalunya, Spain"
299,53.0559625,9.2084296,6210,21,"Wesermündung, Germany"
300,50.06643,14.446152,2708,31,"Pha10-Vrsovice, Prague, Czech Republic"
301,48.899236111111,9.1730027776294,6164,62,"Ludwigsburg, Germany"
302,39.0927,117.2016833,699,122,"Qianjin street, Tianjin (天津前进道)"
303,39.22605,117.18495,700,112,"Huaihe street, Tianjin (天津淮河道)"
304,39.78284,116.47456,13328,142,"大兴旧宫, Beijing"
305,28.7703944,105.361691,8949,163,"Naxi District Environmental Protection Agency, Luzhou (泸州纳溪区环保局)"
306,56.251333,90.499444,12547,36,"Achinsk/Yugo-Vostochnyy, Krasnoyarsk, Russia (Ачинск-Юго-Восточный)"
307,41.008213,0.8310847,6688,18,"Vandellòs (Els Dedalts), Catalunya, Spain"
308,48.889055555662,8.6654833337996,6167,65,"Pforzheim, Germany"
309,51.953278,7.619377,6109,-,"Münster Weseler Straße, Germany"
310,51.326934,6.195834,6111,11,"Nettetal-Kaldenkirchen, Germany"
311,51.525955,6.97688,6076,15,"Bottrop-Welheim, Germany"
312,24.334994,115.533932,14302,82,"平远大道,  (梅州市平远大道)"
313,35.414921,116.587099,1511,122,Jining (济宁)
314,34.3672,107.1906,3425,65,"Sanlu Hospital, Baoji (宝鸡三陆医院)"
315,36.773712910056,34.557902994846,4050,81,"Icel, Turkey"
316,54.97825,-1.610528,3198,25,"Newcastle Centre, United Kingdom"
317,56.001956,-3.786485,11654,8,"Falkirk Hope St, United Kingdom"
318,36.500556,115.466111,10394,153,"Guanxian Qingyi Ecological Park, Guan County (冠县冠县清逸生态园)"
319,38.181,115.184,9655,162,"D, Shijiazhuang (石家庄市深泽华丽大楼)"
320,32.629397,110.797991,3654,112,Shiyan (十堰)
321,31.287272,48.716984,13511,-,"Bargh Ahvaz , Ahvaz, Khouzestan, Iran (اهواز- پست برق شماره 3 اهواز خوزستان)"
322,44.837777444444,13.883888555556,12481,55,"AMP Kaštijun, Croatia"
323,38.351111111111,-0.51388888888889,6630,-,"Rabassa, Alacant, Valencia, Spain"
324,36.27582778,120.01977778,10234,161,"Jiaozhou No. 1, Jiaozhou City (胶州市胶州1号)"
325,39.928501825145,32.91030228138,14820,68,"Mamak Yaygınlaştırma, Turkey"
326,41.556114,2.0074012,10541,18,"Terrassa, Catalunya, Spain"
327,22.808889,114.068611,14272,74,"东莞塘厦,  (东莞市东莞塘厦)"
328,27.9883,116.3553,7799,85,"City Station, Fuzhoushi (抚州市站)"
329,30.65638889,104.0238889,8319,124,"Dàshí xī lù, Chengdu (成都大石西路)"
330,42.0036,21.4636,8104,131,"Gazi Baba, Skopje, Macedonia (Гази Баба)"
331,50.4829687,12.139208,10898,19,"Plauen-Sued, Germany"
332,47.5292,9.9267,8723,-,"Gmeind, Austria"
333,25.462,103.7947,14525,109,"南苑二区, Qujing (曲靖南苑二区)"
334,32.7218,35.1294,2952,75,"Jack. Tivon, from Haifa, Israel (ישראל,ק.טבעון, חיפה וקריות)"
335,44.2897316,17.8955702,11414,-,"Zenica vranduk, Bosnia Herzegovina"
