,lat,lon,uid,aqi,station
74,40.18565,29.08049,8144,61,"Bursa Beyazit Cad., Turkey"
75,51.45258,0.070766,3190,53,"London Eltham, United Kingdom"
76,19.5275,109.5037,4475,50,"Dongpo school sub-station , Danzhou (儋州东坡学校子站)"
77,19.91205,109.69053,5254,68,"Commission compound Archives , Lingaoxian (临高县委大院档案馆)"
78,36.719637446546,-4.4474984960109,8488,32,"Carranque, Malaga, Spain"
79,37.199764608762,-6.9202680109664,8475,18,"La Rabida, Palos De La Frontera, Spain"
80,35.803375,51.395136,10792,64,"Shahid Beheshti University, Tehran (دانشگاه شهید بهشتی تهران)"
81,50.43352222,16.65361389,8133,58,"Kłodzko - Szkolna, Poland"
82,51.699409,4.623713,7941,33,"Julianastraat, Moerdijk"
83,29.7534,116.0726,3652,65,"Petrochemical General Plant, Jiujiang (九江石化总厂)"
84,36.62,114.496,660,132,"CongTai Park, Handan (邯郸市丛台公园)"
85,38.712,116.66,5680,132,"Dacheng Environmental Protection Bureau, Langfang (廊坊市大城环保局)"
86,28.636997,77.172248,10124,102,"Pusa, Delhi, Delhi, India"
87,51.460721,6.727486,10747,-,"Duisburg (Rheinhafen), Germany"
88,21.5958,109.2256,3433,78,"Niúwěilǐng reservoir, Beihai (北海牛尾岭水库)"
89,23.174541,114.293803,14305,93,"博罗罗阳,  (惠州市博罗罗阳)"
90,39.757767,30.563958,12653,18,"Odunpazarı, Turkey"
91,44.3703176,7.5251893,9354,-,"Alpini, Cuneo, Piemonte, Italy"
92,48.261086,16.396954,4738,50,"Floridsdorf, Gerichtsgasse 1a (Prager Str. 65m), Austria"
93,60.676168438577,17.137638686882,13996,2,"Gävle Staketgatan 22, Sweden"
94,22.5328,113.024,804,96,"Guīfēngxi, Jiangmen (江门圭峰西)"
95,29.2786,117.1983,7771,65,"Veterinary Station, Jingdezhen (景德镇兽医站)"
96,44.9391649,26.0249019,6868,37,"Str. Piata Victoriei, Ploieşti, Romania"
97,44.788646,20.444507,14571,65,"Beograd Topčiderska Zvezda, Serbia"
98,48.558752,19.1545153,3118,34,"J. Alexyho, Zvolen, Slovakia"
99,43.516666666667,-5.6705555555556,12871,104,"Montevil, Asturias, Spain"
100,37.38305556,117.9830556,629,154,"Beizhong new school, Binzhou (滨州北中新校)"
101,38.012,114.467,642,173,"Xinan College, Shijiazhuang (石家庄市西南高教)"
102,28.194909,76.862296,11848,154,"RIICO Ind. Area III, Bhiwadi, India"
103,48.857276944444,17.131389722222,7991,42,"Hodonin, Jihomoravsky, Czech Republic"
104,49.564556111111,15.941,7994,28,"Zdar nad Sazavou, Vysocina, Czech Republic"
105,24.8978,118.5972,3423,70,"Jīntóu bù, Quanzhou (泉州津头埔)"
106,34.7485894,112.9902676,10964,154,"City Monitoring Station, Shì xiáqū, Zhengzhou (郑州市辖区市监测站)"
107,22.720358,114.247468,924,70,"Xi xiang, Shenzhen (龙岗区 龙城街道)"
108,29.3578,113.1094,4455,93,"South Lake Scenic Area, Yueyang (岳阳南湖风景区)"
109,41.1196,123.044,4354,144,"Shengou Temple, Anshan (鞍山深沟寺)"
110,25.357288,84.107844,13878,158,"Forest Rest House, Manguraha, India"
111,44.839749,11.961252,9410,65,"Gherardi, Emilia Romagna, Italy"
112,55.793907,-4.092354,11655,11,"South Lanarkshire Blantyre, United Kingdom"
113,36.54861111,116.7651667,510,160,"Changqing District Communist Party School, Jinan (济南长清区委党校)"
114,35.7484612,114.3079831,5787,159,"City Monitoring Station, Hebi (鹤壁市监测站)"
115,43.376279251502,-0.538205629129,5064,82,"Labastide Cézeracq, Aquitaine, France"
116,47.9176056,106.9373611,8083,109,"Bukhiin Urguu, Ulaanbaatar"
117,49.213211111111,16.678024166667,8708,40,"Brno-Lisen, Jihomoravsky, Czech Republic"
118,26.511739,80.235136,13726,-,"IITK, Kanpur, India"
119,42.153961,21.29601,12404,-,"Hani i Elezit, Kosovo"
120,48.050278,16.675278,4728,17,"Stixneusiedl, Hochbehälter Viehtrift, Austria"
121,50.251415277778,14.316666666667,10509,58,"Kralupy nad Vltavou-sportoviste, Stredocesky, Czech Republic"
122,24.432133,118.312256,1658,74,"Kinmen, Taiwan (金門)"
123,35.0308,110.9678,3533,153,"Regional Technical School, Yuncheng (运城地区技校)"
124,32.81644,35.00167,2950,86,"Independence of Haifa, Haifa and its surroundings, Israel (ישראל,עצמאות חיפה, חיפה וקריות)"
125,40.7693,30.4099,8170,84,"Sakarya Merkez, Turkey"
126,50.376586944444,13.3276225,2753,68,"Tusimice, Ustecky, Czech Republic"
127,51.536893,7.457409,6080,12,"Dortmund-Eving, Germany"
128,22.764405,113.848641,917,88,"Songgang, Shenzhen (宝安区 松岗街道)"
129,23.0528,112.471,808,97,"Chengzhongzi station, Zhaoqing (肇庆城中子站)"
130,34.3327504,47.0841986,11257,-,"Ziba Park, Kermanshah, Kerman Shah, Iran (زیبا پارک کرمانشاه كرمانشاه)"
131,39.953072,32.581754,4101,26,"Ankara (Sincan), Turkey"
132,56.45974,-2.970708,9579,4,"Dundee Whitehall Street, United Kingdom"
133,25.051761,121.595724,12589,59,"North/Taipei City/Xiangyang, Taiwan"
134,34.493,109.4636,3458,161,"Gymnasium, Weinan (渭南体育馆)"
135,36.1470389,45.4850694,11259,90,"Sardasht, AZ-West, Iran (سردشت آذربایجان غربی)"
136,49.676315277778,13.9912225,10501,26,"Pribram-Brezove Hory, Stredocesky, Czech Republic"
137,51.037279,13.7303687,10891,24,"Dresden-Winckelmannstr., Germany"
138,38.4928,112.7003,3537,61,"Convention Center, Xinzhou (忻州会展中心)"
139,25.4547,78.6039,13877,50,"Shivaji Nagar, Jhansi, India"
140,63.84157,23.04219,4926,15,"Ykspihlaja, Kokkola, Finland"
141,49.777141,17.541947,2794,27,"Cervena, Moravskoslezsky, Czech Republic"
142,48.174353055556,16.361417222222,2870,55,"252, Belgradplatz (Südostecke), Gstr.Nr. 816, Austria"
143,50.789646111111,15.319683055556,2761,27,"Sous, Liberecky, Czech Republic"
144,53.292096,-8.987049,14764,19,"Briarhill, Co. Galway, Ireland"
145,22.972,113.4833,14505,132,"石楼镇政府, Guangzhou (广州石楼镇政府)"
146,36.292222,116.478056,10248,155,"Pingyin Development Zone, Pingyin County (平阴县平阴开发区)"
147,37.7983,120.8022,10277,174,"Penglai Shahe Bridge, Penglai City (蓬莱市蓬莱沙河桥)"
148,39.084158,117.200983,1452,122,Tianjin (天津)
149,36.3382,59.5853,11603,85,"North Khayam, Mashhad, Khorasan  Razavi, Iran (خیام شمالی مشهد خراسان رضوی)"
150,41.439137,22.64316,10094,86,"Strumica, Macedonia (Струмица)"
151,55.879789,37.508365,13614,21,"Bazovskaya, Moscow, Moscow, Russia"
152,22.0019,100.7939,7221,162,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)"
153,35.38166667,119.5486111,596,166,"Port Authority, Rizhao (日照港务局)"
154,36.828511,34.640990384125,13941,60,"Akdeniz, Turkey"
155,35.0369868,33.0549876,2946,43,"Ayia Marina Background Station, Cyprus (Αγία Μαρίνα Ξυλιάτου - Σταθμός Υποβάθρου)"
156,52.339498,4.841021,3716,15,"A10-west, Amsterdam"
157,22.7126,112.2341,14359,73,"新兴一中,  (云浮市新兴一中)"
158,25.301778,82.996789,13692,64,"Bhelupur, Varanasi, India"
159,32.645,117.0083,7099,76,"Normal university, Huainan (淮南师范学院)"
160,28.6047,112.3347,7076,78,"Ziyang government center, Yiyang (益阳资阳区政务中心)"
161,41.4964583,31.8801892,10676,120,"Eren Enerji Lise, Turkey"
162,44.79880556,20.450305555556,8093,17,"Mostar, Beograd, Serbia"
163,44.527432,11.982355,11450,68,"Ballirana, Emilia Romagna, Italy"
164,36.958050193391,-2.1591764912553,9034,22,"La Granatilla, Nijar, Spain"
165,22.177671,111.804279,14317,68,"阳春城东,  (阳江市阳春城东)"
166,22.544317,120.396406,12905,82,"Kao-ping/KaoHsiung City/Fongshan Reservoir, Taiwan"
167,51.45412,6.10821,7935,15,"Hoogheide, d Maas, Horst a"
168,42.8051351,-1.6536803,6652,-,"Iturrama, Pamplona, Navarra, Spain"
169,43.558816,-5.9278892,6694,51,"Plaza Guitarra, Asturias, Spain"
170,23.7586,114.6944,7029,81,"Dongpu, Heyuan (河源东埔)"
171,47.5292,9.9267,8723,-,"Gmeind, Austria"
172,36.796045,34.623739748543,13943,81,"İstiklal Cad., Turkey"
173,48.8704,2.33241,3092,35,"Place De Lopera, Paris"
174,28.526588536548,-14.004709242181,6795,-,"Tefía-Puerto del Rosario, Canarias, Spain"
175,28.6701,76.9254,12447,137,"Arya Nagar, Bahadurgarh, India"
176,43.941,81.3364,7246,63,"No.2 water factory, Yili (伊犁哈萨克州第二水厂)"
177,36.9227,121.5337,10336,65,"Rushan City Government Substation, Rushan City (乳山市乳山市政府子站)"
178,36.177778,116.775556,10330,158,"Feicheng Justice Bureau, Feicheng City (肥城市肥城司法局)"
179,45.149113888889,18.02345,8429,168,"Slavonski Brod-2, Croatia"
180,52.146111111111,14.638055555556,6182,30,"Eisenhüttenstadt, Germany"
181,48.3770478,10.8894009,9572,21,"Bourges-Platz, Augsburg, Germany"
182,50.4286926,7.4638813,6137,65,"Neuwied-Hermannstraße, Germany"
183,22.2800192,114.1853357,2570,72,"Causeway Bay, HongKong (銅鑼灣)"
184,24.92975,121.378478,12588,44,"North/New Taipei City/Sanxia, Taiwan"
185,52.4232,5.59338,8564,30,"Kuilweg, Biddinghuizen"
186,41.316388888889,-4.909166666667,10827,23,"Medina del Campo, Valladolid, Spain"
187,51.953278,7.619377,6109,-,"Münster Weseler Straße, Germany"
188,51.033834,6.451483,6096,15,"Jackerath, Germany"
189,37.39555556,117.9377778,631,155,"Keling Chemical factory, Binzhou (滨州科灵化工)"
190,28.4275,77.1465,12890,153,"Teri Gram, Gurugram, India"
191,34.088218,49.679848,11238,98,"Shariati, Arak, Markazy, Iran (شریعتی اراک مركزی)"
192,40.92431,14.48133,10924,-,"San Vitaliano Scuola Elementare Marconi, San Vitaliano, Campania, Italy"
193,50.546111111111,9.68,10848,40,"Fulda-Zentral, Germany"
194,35.38888889,119.4908333,597,163,"City Monitoring Station, Rizhao (日照市监测站)"
195,36.77305556,119.1095667,574,171,"Jincheng Middle School, Weifang (潍坊锦程中学)"
196,38.299,116.885,685,179,"Cangxian Urban Construction Bureau, Cangzhou (沧州市沧县城建局)"
197,37.747,114.774,9661,161,"Zhaoxian Wenguang New Bureau, Shijiazhuang (石家庄市赵县文广新局)"
198,30.297277,108.031805,9246,112,"Zhongxian Middle School, Chongqing (重庆忠县中学)"
199,53.246535,6.608937,6333,25,"Nijensteinheerd, Groningen"
200,38.615,-7.3975,8382,-,"Terena, Alandroal, Portugal"
201,51.5073509,-0.1277583,5724,57,London
202,30.777969,120.743647,742,87,"Qinghe Primary School, Jiaxing (嘉兴市清河小学)"
203,33.567736,114.011061,5801,114,"luòhé dàxué, Luohe (漯河漯河大学)"
204,44.6196,17.9912,13580,81,"TeŠanj vatrogasni dom, Bosnia Herzegovina"
205,55.535478,37.57936,6803,17,"Melitopolskaya, Moscow, Moscow, Russia (Мелитопольская, Москва)"
206,55.708638,37.479385,13657,25,"Ochakovskoe-2, Moscow, Moscow, Russia"
207,49.671602,19.234446,8281,12,"Żywiec, ul. Kopernika 84, Poland"
208,47.817222222222,13.030833333333,2845,30,"Franz Martin-Straße 1, Austria"
209,23.5544,113.2902,14478,117,"花都梯面, Guangzhou (广州花都梯面)"
210,40.914445021563,38.398564257863,8746,84,"Giresun Gemilercekegi, Turkey"
211,29.5364,75.0158,11850,114,"F-Block, Sirsa, India"
212,41.197475,32.623379,10677,43,"Toren Alani, Turkey"
213,51.412308,-0.29658478,14630,17,"Kingston Upon Thames - Cromwell Road, United Kingdom"
214,23.7403,112.9903,14351,129,"清新太和,  (清远市清新太和)"
215,31.7618,116.478,7126,63,"West Anhui University, Lu'an (六安皖西学院)"
216,22.48904,120.409161,12618,80,"Kao-ping/CPC Linyuan Q1, Taiwan"
217,28.572714,76.933433,10120,97,"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India"
218,39.742,116.136,458,166,"Fangshan, Liangxiang, Beijing (房山良乡)"
219,24.3898,109.4883,3579,175,"Liudong Primary School, Liuzhou (柳州柳东小学)"
220,27.7044,111.9892,7836,127,"City government, Loudi (娄底市政府)"
221,28.582846,77.234366,10705,78,"Jawaharlal Nehru Stadium, Delhi, Delhi, India"
222,29.03536945,48.12294702,13301,126,"Al-Shuaiba, Kuwait (الشعيبة الصناعية)"
223,51.494648681305,0.13727911123218,7951,44,"Bexley - Belvedere West, United Kingdom"
224,67.97328,24.11559,4929,30,"Sammaltunturi, Muonio, Finland"
225,23.0972,113.4458,14235,127,"黄埔港,  (广州市黄埔港)"
226,24.3406,109.3886,3450,158,"Hexi water supply company, Liuzhou (柳州河西水厂)"
227,53.347863,-6.243785,13376,3,"Custom House Quay, Dublin 1, Ireland"
228,36.532453,116.793713,10243,153,"zhǎng qīng dàxué chéng, Zhangqing District (长清区长清大学城)"
229,44.2967,86.0497,7250,168,"àiqīng shīgē guǎn, Shihezi (石河子艾青诗歌馆)"
230,31.64571,34.67402,2976,89,"Sde Yoav, Southern Coastal Plain, Israel (ישראל,שדה יואב, מישור החוף הדרומי)"
231,44.925963,10.371914,9389,80,"Saragat, Emilia Romagna, Italy"
232,51.489398,-0.310081,11766,9,"Hounslow Brentford, United Kingdom"
233,23.0528,114.4183,812,99,"Henan'an, Huizhou (惠州河南岸)"
234,24.795928,113.598061,3489,89,"Forest area, Shaoguan (韶关园林处)"
235,36.6106,109.5056,4420,63,"Bǎi mǐ dàdào, Yanan (延安百米大道)"
236,28.2348927,77.8683002,14153,133,"Kalindi Kunj, Khurja, India"
237,36.281077351231,32.287294112961,13913,43,"Gazipaşa, Turkey"
238,40.81588,14.34927,10920,-,"Portici parco reggia, Portici, Campania, Italy"
239,46.5475,7.985,2700,30,"Jungfraujoch, Switzerland"
240,49.297919444444,2.5174444444447,5172,-,"Smvo Rieux, Picardie, France"
241,34.82,117.5897222,539,102,"Sewage treatment plant, Zaozhuang (枣庄污水处理厂)"
242,24.6736,102.5967,14528,102,"晋宁区生态环境分局, Kunming (昆明晋宁区生态环境分局)"
243,31.075571,121.515504,10204,117,"Minhang Pujiang, Shanghai (闵行浦江)"
244,44.029626188391,10.133072297499,9441,-,"Marina-vecchia, Massa, Italy"
245,41.526707,2.1837952,6680,82,"Santa Perpètua de Mogoda, Catalunya, Spain"
246,25.020608,121.529556,1599,46,"Guting, Taiwan (古亭)"
247,22.590807,114.262078,914,57,"Yantian, Shenzhen (盐田区 海山街道)"
248,28.39072,77.30059,12889,87,"New Industrial Town, Faridabad, India"
249,32.44732,34.91173,5742,-,"Hadera, Sharon - Carmel, Israel (ישראל,חדרה, שרון - כרמל)"
250,53.390542,-6.202395,13374,1,"Coolock, Dublin 5, Ireland"
251,23.0426,120.1547,12593,66,"Yun-Chia-Nan/Tainan City/Chengxili, Taiwan"
252,34.996111,116.6475,10307,124,"Yutai old government, Yutai County (鱼台县鱼台老政府)"
253,50.732817,16.64805,8126,18,"Dzierżoniów - Piłsudskiego, Poland"
254,42.210265,-8.736512,14189,57,"Estación 1, Este, Galicia, Spain"
255,48.2619107,-2.9431875,12832,48,"Kergoff, Merléac, France"
256,33.617874,114.665581,5819,102,"zhōukǒu shīfàn, Zhoukou (周口周口师范)"
257,46.678611111111,12.974444444444,2934,20,"Kreuth 8b, Josef Zobernig, Austria"
258,32.69387,52.120735,10658,68,"Sejzi, Isfahan, Iran (سگزی سجزی اصفهان)"
259,38.460481,30.268784,14795,21,"Sandıklı, Turkey"
260,43.43786,6.768366,10546,66,"Esterel, PACA, France"
261,48.083333333333,16.337222222222,2866,21,"Mühlgasse, Austria"
262,48.791767222222,16.724496944444,2784,32,"Mikulov-Sedlec, Jihomoravsky, Czech Republic"
263,43.2555528,-5.6202305,9333,-,"Santa Barbara, Asturias, Spain"
264,29.7292,115.988,3648,74,"Xiyuan, Jiujiang (九江西园)"
265,26.57098,101.68912,3606,87,"Nongnongping, Panzhihua (攀枝花弄弄坪)"
266,26.893231,112.571997,7905,122,Hengyang (衡阳)
267,28.56,112.3439,7075,93,"shì tèshū jiàoyù xuéxiào, Yiyang (益阳市特殊教育学校)"
268,32.989,47.4143055,10661,97,"Abdanan, Abdanan, Ilam, Iran (ایلام آبدانان آبدانان)"
269,37.247355408704,42.463907834985,14836,-,"4 (06 DV 9975) (Muğla Milas), Turkey"
270,41.9875,21.6525,8108,86,"Miladinovci, Macedonia (Миладиновци)"
271,44.873727,10.664777,9394,72,"S. Rocco, Emilia Romagna, Italy"
272,21.2706,110.3539,4263,78,"Zhanjiang Theatre, Zhanjiang (湛江湛江影剧院)"
273,24.179832,120.606596,12911,47,"Central/Taipower Dungda, Taiwan"
274,52.5302193,-7.1379192,14656,10,"Thomastown, Co. Kilkenny, Ireland"
275,60.395929,5.312674,12709,20,"Klosterhaugen, Bergen, Norway"
276,55.614578,-4.666786,6012,-,"North Ayrshire Irvine High St, United Kingdom"
277,35.5356639,51.3999417,11237,154,"BagherShahr, Baghershahr, Tehran, Iran (باقرشهر تهران)"
278,38.0677778,46.2969444,11587,72,"Bagh Shomal, Tabriz, AZ-East, Iran (باغشمال تبریز آذربایجان شرقی)"
279,51.464691061174,-0.016068243204153,14613,16,"Lewisham - Loampit Vale, United Kingdom"
280,28.2169,116.9983,7783,72,"sānchuān shuǐbiǎo, Yingtan (鹰潭三川水表)"
281,28.4417,77.3217,12814,158,"Sector 30, Faridabad, India"
282,39.677659999472,2.68665,8273,-,"hospital joan march, Baleares, Spain"
283,49.192208279381,-0.39111131278111,4606,42,"Caen Chemin-Vert Square Schuman, France"
284,51.3618942,10.2428459,6226,20,"Eichsfeld, Germany"
285,23.0786,112.4722,807,109,"Qixingyanzi station, Zhaoqing (肇庆七星岩子站)"
286,32.06999,34.841,2959,103,"Highway 4, Gush Dan, Israel (ישראל,כביש 4, גוש דן)"
287,49.187485535042,6.9107568649741,7663,49,"Forbach-Centre, France"
288,41.932777777778,-4.47,11809,42,"Hontoria I - Poblado, Palencia, Spain"
289,22.8168,113.4922,14261,132,"南沙黄阁,  (广州市南沙黄阁)"
290,51.1506269,14.968707,10893,12,"Goerlitz, Germany"
291,43.140738,-8.033065,14193,16,"Teixeiro, Galicia, Spain"
292,22.7953,115.3578,4271,68,"City government, Shanwei (汕尾市政府)"
293,29.2647,117.1558,7772,76,"tái dá táocí, Jingdezhen (景德镇台达陶瓷)"
294,28.406963,77.849831,11302,75,"Yamunapuram, Bulandshahr, India"
295,45.1716165,28.7914439,4195,-,"Str. Isaccei- Parc Lac Ciuperca, Tulcea, Romania"
296,22.8211,113.5483,14510,94,"沙螺湾, Guangzhou (广州沙螺湾)"
297,30.207222,105.8425,9230,117,"Chunyang Street, Chongqing (重庆春阳街)"
298,35.06222222,118.2938889,608,139,"Lunan Pharmaceutical Factory, Linyi (临沂鲁南制药厂)"
299,47.34806,15.882222,2888,14,"Masenberg, Sender oberhalb von Waldhansl, Austria"
300,26.9502929,75.730943,11304,74,"Shastri Nagar, Jaipur, India"
301,36.3521,59.5201,11602,155,"Emamiyeh, Mashhad, Khorasan  Razavi, Iran (امامیه مشهد خراسان رضوی)"
302,59.314603382532,18.077138347674,12517,12,"Stockholm Folkungagatan 70, Sweden"
303,32.146984,114.091023,5813,97,"shenjiju, Shīhé district, Xinyang (信阳浉河区市酿酒公司)"
304,36.84333333,118.0175,529,168,"Xīnqū, Zibo (淄博新区)"
305,44.141382,12.244744,9415,26,"Franchini-angeloni, Emilia Romagna, Italy"
306,44.443746,12.253247,11829,74,"Porto San Vitale, Emilia Romagna, Italy"
307,43.56158117,1.393260062,3833,92,"Toulouse Eisenhower, France"
308,45.460900221757,5.181078316924,12681,24,"Plateau De Bonnevaux, France"
309,29.513611111111,114.17638888889,5415,63,"Xianan District Governement, Xianning, Hubei (咸宁咸安区政府)"
310,40.907101038261,38.362083014638,4122,35,"Giresun, Turkey"
311,43.831,87.6432,1417,109,"No.31 middle school, Wulumuqi (乌鲁木齐三十一中学)"
312,50.078333333333,8.2313888888889,10850,44,"Wiesbaden-Ringkirche, Germany"
313,50.613412503677,5.5702228146611,3021,70,"Liege (issep), Belgium"
314,27.583,110.0394,7816,137,"City committee communist party school, Huaihua (怀化市委党校)"
315,35.7067,107.6364,7152,50,"City EPA, Qingyang (庆阳市环保局)"
316,43.30885,5.36788,14082,98,"Marseille_PlaceVerneuil, PACA, France"
317,50.489522222222,2.6664333333331,8615,-,"Noeux les mines, Nord-Pas-de-Calais, France"
318,22.613333333333,113.633125,14513,75,"十八涌, Guangzhou (广州十八涌)"
319,37.949,115.224,4635,160,"Xinji City Government, Xinji (辛集市辛集市政府)"
320,30.4576,106.6303,7002,134,"Municipal party committee, Guangan (广安市委)"
321,42.5660721,12.962445,9340,34,"Leonessa, Rieti, Lazio, Italy"
322,22.90872,120.214103,12620,57,"Kao-ping/Taipower Wenshian, Taiwan"
323,36.907222,121.543889,10335,82,"Rushan University for the Aged, Rushan City (乳山市乳山老年大学)"
324,51.617333,-0.298777,3192,53,"London Harrow Stanmore, United Kingdom"
325,21.382778,110.247778,14322,76,"遂溪建设,  (湛江市遂溪建设)"
326,51.45617,0.634889,3207,78,"Rochester Stoke, United Kingdom"
327,23.3682,103.3758,9886,154,"州图书馆, Honghe (红河州州图书馆)"
328,47.9329056,106.9213833,8599,117,"100 Ail, Ulaanbaatar"
329,50.012083,22.674772,13040,27,"Jarosław-PWSTE-WIOS, Poland"
330,50.808055555556,8.7702777777778,10863,50,"Marburg-Univers.Straße, Germany"
